,manufactured,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,desc_mean_price,type_of_vehicle_bus/mini bus,type_of_vehicle_hatchback,type_of_vehicle_luxury sedan,type_of_vehicle_mid-sized sedan,type_of_vehicle_mpv,type_of_vehicle_others,type_of_vehicle_sports car,type_of_vehicle_stationwagon,type_of_vehicle_suv,type_of_vehicle_truck,type_of_vehicle_van,transmission_auto,transmission_manual,make_audi,make_bmw,make_honda,make_hyundai,make_kia,make_lexus,make_mazda,make_mercedes-benz,make_mini,make_mitsubishi,make_nissan,make_porsche,make_subaru,make_suzuki,make_toyota,make_volkswagen,make_volvo,make_others,reg_date_year,reg_date_mon,reg_date_day,lifespan_days,luxury_car,price
3765,2014.0,1500.0,133.4932556713679,1598.0,2.0,9060.0,26578.0,1329.176775668073,7864.0,73460.34847437544,21834.0,1092.0,42321.351421188636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,8.0,29.0,7304.0,False,29500.0
3766,2017.0,2440.0,133.4932556713679,2999.0,1.0,9400.0,44254.0,1329.176775668073,24855.0,88000.0,30880.0,1544.0,80002.69025581134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,4.0,7.0,7304.0,False,58100.0
3767,2014.0,1780.0,133.4932556713679,2982.0,1.0,11390.0,53001.0,1329.176775668073,19458.0,73460.34847437544,27856.0,1393.0,103285.97920858485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,4.0,27.0,7304.0,False,46000.0
3768,2016.0,1215.0,90.0,1598.0,1.0,10410.0,51506.0,742.0,41127.0,103608.0,19990.0,19990.0,64853.84334460078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,9.0,21.0,7331.982261640798,False,69100.0
3769,2011.0,1610.0,135.0,1997.0,4.0,9850.0,41835.646324549234,1210.0,43799.20620587753,120256.0,44442.0,44442.0,155794.3097272396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,12.0,23.0,7331.982261640798,False,108400.0
3771,2015.0,1680.0,155.0,1991.0,2.0,17030.0,51010.0,1202.0,72106.0,115000.0,53339.0,68011.0,157658.44065227048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,6.0,27.0,7331.982261640798,False,127400.0
3772,2016.0,1190.0,96.0,1496.0,2.0,9930.0,50951.0,682.0,36204.0,84000.0,21572.0,12201.0,83335.27230047416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,12.0,16.0,7331.982261640798,False,64700.0
3773,2013.0,1405.0,100.0,1598.0,2.0,14150.0,62497.0,742.0,26080.0,75000.0,33029.0,28241.0,110289.83671597923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,5.0,23.0,7331.982261640798,False,41800.0
3774,2019.0,1777.0,184.0,1997.0,2.0,16200.0,41000.0,1210.0,65270.0,24000.0,38527.0,45938.0,124144.97507131178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,6.0,21.0,7331.982261640798,False,164700.0
3775,2018.0,1695.0,170.0,1998.0,1.0,13640.0,37605.0,1210.0,51220.0,37520.0,30808.0,35132.0,132049.3299436796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,4.0,18.0,7331.982261640798,False,118600.0
3776,2016.0,1320.0,80.0,1496.0,3.0,10910.0,52301.0,682.0,32636.0,52000.0,19552.0,9552.0,103132.74220468375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,8.0,11.0,7331.982261640798,False,64800.0
3777,2014.0,1735.0,405.0,5000.0,2.0,41220.0,74000.0,5514.0,138002.0,35000.0,112348.0,174227.0,177288.5583570776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,12.0,29.0,7331.982261640798,False,247500.0
3778,2013.0,1310.0,125.0,1368.0,3.0,11770.0,72810.0,608.0,34224.0,105000.0,26321.0,18850.0,103760.60427650849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,9.0,2.0,7331.982261640798,False,49500.0
3779,2015.0,1321.0,88.0,1496.0,1.0,10130.0,51301.0,682.0,31962.0,64000.0,17812.0,12812.0,78162.8099866147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2.0,17.0,7331.982261640798,False,57000.0
3780,2017.0,1465.0,135.0,1991.0,1.0,18450.0,47002.0,1202.0,68161.0,56341.0,46030.0,51442.0,162043.20721886778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,12.0,29.0,7331.982261640798,False,156000.0
3781,2018.0,1945.0,260.0,2995.0,1.0,26610.0,34381.0,2380.0,90350.0,15000.0,64703.0,88466.0,192029.25862755132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,8.0,17.0,7331.982261640798,True,253000.0
3783,2011.0,1615.0,155.0,1984.0,2.0,9080.0,41835.646324549234,1194.0,43799.20620587753,99000.0,47549.0,47549.0,115073.69468967896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,12.0,29.0,7331.982261640798,False,99900.0
3784,2007.0,1730.0,125.0,2362.0,4.0,9740.0,25178.0,2293.0,4911.0,73460.34847437544,23990.0,26389.0,82031.02892766184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2007.0,9.0,5.0,7331.982261640798,False,10400.0
3785,2011.0,1650.0,150.0,2497.0,2.0,8780.0,47316.0,1976.0,45825.0,132000.0,44769.0,44769.0,99516.32058833317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,5.0,20.0,7331.982261640798,False,93500.0
3786,2017.0,1800.0,133.4932556713679,2442.0,1.0,12440.0,34437.0,1329.176775668073,22087.0,73460.34847437544,22883.0,24037.0,93786.52436984777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,23.0,7304.0,False,87800.0
3788,2016.0,1130.0,97.0,1496.0,1.0,9920.0,42801.0,682.0,30943.0,48000.0,17908.0,7908.0,82957.68455988273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,6.0,29.0,7331.982261640798,False,68100.0
3789,2018.0,1249.0,92.0,1597.0,1.0,10050.0,23568.0,742.0,32251.0,73460.34847437544,19877.0,19877.0,121413.01001853854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,9.0,7331.982261640798,False,92300.0
3791,2019.0,1530.0,127.0,1987.0,1.0,12880.0,35889.0,1198.0,56371.0,12000.0,28957.0,32540.0,140613.68794326243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020.0,7.0,21.0,7331.982261640798,False,144100.0
3792,2017.0,1438.0,115.0,1995.0,1.0,9080.0,48011.0,1208.0,40619.0,85936.0,14416.0,14416.0,74902.58078027554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017.0,12.0,29.0,7331.982261640798,False,71300.0
3793,2016.0,1285.0,85.0,1197.0,1.0,10400.0,50000.0,508.0,35733.0,72000.0,18689.0,13689.0,87189.11417636664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,9.0,28.0,7331.982261640798,False,65800.0
3794,2011.0,1500.0,115.0,1597.0,2.0,7880.0,41835.646324549234,742.0,43799.20620587753,118000.0,30052.0,30052.0,116571.42291932185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,12.0,7331.982261640798,False,86700.0
3795,2017.0,1845.0,185.0,1984.0,3.0,26540.0,57390.0,1194.0,99860.0,80000.0,62714.0,84886.0,235464.43059394782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,12.0,15.0,7331.982261640798,False,230800.0
3796,2017.0,1510.0,185.0,1998.0,1.0,23460.0,48109.0,1210.0,75603.0,26303.0,49787.0,61702.0,156430.05213764336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,10.0,6.0,7331.982261640798,False,191300.0
3797,2009.0,1650.0,150.0,1796.0,4.0,8440.0,39129.0,1169.0,32365.0,138000.0,51758.0,51758.0,97097.2904314675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,7.0,7331.982261640798,False,76800.0
3798,2016.0,1800.0,133.4932556713679,1598.0,1.0,8110.0,49002.0,1329.176775668073,27669.0,48000.0,26760.0,1338.0,56220.439560439554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,4.0,18.0,7304.0,False,50400.0
3799,2018.0,1605.0,135.0,1991.0,1.0,18440.0,32552.0,1202.0,74846.0,29726.0,54295.0,69731.0,139684.0093518281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,11.0,29.0,7331.982261640798,False,184600.0
3801,2020.0,2065.0,336.0,2999.0,1.0,46610.0,60001.0,2384.0,196985.0,88.0,118133.0,184640.0,303205.5100930054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,5.0,25.0,7331.982261640798,False,601500.0
3802,2019.0,1240.0,95.6,1353.0,1.0,9470.0,31917.0,600.0,39119.0,23000.0,17951.0,17951.0,86230.60050550103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,9.0,14.0,7331.982261640798,False,93600.0
3804,2019.0,1577.0,180.0,1984.0,1.0,15410.0,41510.0,1194.0,60462.0,12600.0,27446.0,30425.0,119169.50436038876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,9.0,25.0,7331.982261640798,False,170500.0
3805,2017.0,1265.0,85.0,1197.0,2.0,8820.0,51600.0,508.0,34969.0,67500.0,17532.0,7532.0,78587.32356181265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,5.0,8.0,7331.982261640798,False,59300.0
3806,2017.0,1395.0,85.0,1496.0,1.0,11250.0,42900.0,1082.0,42442.0,72128.0,28674.0,22144.0,124813.09041487165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,9.0,2.0,7331.982261640798,False,86700.0
3807,2017.0,1440.0,90.0,1797.0,2.0,11150.0,52872.0,974.0,38778.0,58000.0,32399.0,7359.0,106689.92112392277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,12.0,28.0,7331.982261640798,False,81200.0
3808,2017.0,1280.0,85.0,999.0,1.0,11770.0,46489.0,392.0,39043.0,63000.0,24616.0,16463.0,108892.98541704072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,5.0,30.0,7331.982261640798,False,83400.0
3809,2019.0,1700.0,133.4932556713679,2982.0,1.0,8800.0,25089.0,1329.176775668073,19906.0,59000.0,28138.0,1407.0,94928.17429294175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,7.0,31.0,7304.0,False,76800.0
3810,2011.0,1800.0,180.0,1997.0,2.0,12080.0,41835.646324549234,1210.0,43799.20620587753,86806.0,53621.0,53621.0,176702.49684201163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,3.0,12.0,7331.982261640798,False,133000.0
3811,2017.0,1295.0,95.3,1591.0,1.0,9050.0,42902.0,738.0,35792.0,62800.0,12665.0,12665.0,75687.11508082121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,10.0,11.0,7331.982261640798,False,68000.0
3812,2021.0,2500.0,133.4932556713679,2998.0,1.0,9490.0,24228.0,1329.176775668073,23969.0,73460.34847437544,38134.0,1907.0,110950.7843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,7.0,16.0,7304.0,False,103300.0
3813,2018.0,1440.0,90.0,1797.0,2.0,11080.0,36961.0,974.0,44195.0,157000.0,28205.0,21487.0,112934.52062728268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,3.0,30.0,7331.982261640798,False,104400.0
3814,2017.0,1605.0,135.0,1991.0,2.0,18140.0,56410.0,1202.0,80923.0,61000.0,52579.0,66643.0,153733.33238235634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,3.0,9.0,7331.982261640798,False,146100.0
3815,2008.0,1540.0,110.0,1998.0,2.0,10900.0,25084.0,1694.0,6350.0,73460.34847437544,24659.0,24659.0,75026.76020288313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,5.0,20.0,7331.982261640798,False,15200.0
3817,2018.0,1530.0,135.0,1998.0,1.0,20990.0,31001.0,1210.0,70205.0,72289.0,51648.0,64967.0,187781.17301766961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,7.0,30.0,7331.982261640798,False,195800.0
3818,2018.0,1419.0,530.0,3994.0,2.0,85360.0,49778.0,3940.0,316162.0,1200.0,222496.0,372493.0,768303.4615384616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021.0,2.0,26.0,7331.982261640798,True,1097800.0
3819,2012.0,1845.0,125.0,2362.0,5.0,14408.95552771688,65700.0,1638.0,21035.0,157000.0,35783.0,35783.0,89236.03444161198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,2.0,17.0,7331.982261640798,False,28600.0
3821,2016.0,1295.0,95.3,1591.0,2.0,9190.0,43000.0,738.0,29630.0,119000.0,14593.0,14593.0,65459.97663756512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2.0,29.0,7331.982261640798,False,53700.0
3824,2012.0,1241.0,90.0,1390.0,2.0,11540.0,59003.0,620.0,16019.0,128607.0,22663.0,22663.0,94737.20407852072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012.0,6.0,12.0,7331.982261640798,False,22600.0
3826,2015.0,1205.0,90.0,1598.0,1.0,10440.0,45000.0,742.0,34449.0,103000.0,19589.0,19589.0,72780.58249647456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,4.0,4.0,7331.982261640798,False,63700.0
3827,2015.0,1680.0,155.0,1991.0,2.0,15890.0,60001.0,1202.0,69494.0,73460.34847437544,49637.0,61492.0,126487.41747258321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0,21.0,7331.982261640798,False,110900.0
3828,2016.0,1626.0,106.0,1997.0,1.0,11410.0,49156.0,1210.0,40654.0,44750.0,22572.0,23601.0,78728.85421794606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,7.0,30.0,7331.982261640798,False,74600.0
3829,2010.0,1060.0,74.0,1490.0,4.0,7800.0,20699.0,748.0,19043.0,110552.0,11696.0,11696.0,63497.15800098229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011.0,5.0,12.0,7331.982261640798,False,39500.0
3830,2008.0,7000.0,133.4932556713679,7790.0,3.0,32030.0,16859.0,1329.176775668073,6189.0,73460.34847437544,65527.0,3277.0,69430.37037037036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,6.0,27.0,7304.0,False,64700.0
3832,2017.0,1315.0,85.0,999.0,3.0,12010.0,38389.0,392.0,48383.0,55671.0,27220.0,30108.0,103416.66369422813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,5.0,16.0,7331.982261640798,False,105400.0
3834,2008.0,1740.0,353.0,3799.0,5.0,29810.0,44998.0,4727.0,29711.0,35000.0,80265.0,80265.0,219678.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8.0,8.0,7331.982261640798,True,216500.0
3837,2011.0,1500.0,115.0,1597.0,2.0,7890.0,45272.0,742.0,44602.0,99182.0,31019.0,31019.0,137705.5324278621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,8.0,29.0,7331.982261640798,False,85600.0
3838,2016.0,1285.0,85.0,1197.0,1.0,10300.0,53000.0,508.0,35806.0,84815.0,18689.0,13689.0,82978.69725259747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,8.0,6.0,7331.982261640798,False,63600.0
3839,2007.0,12820.0,133.4932556713679,15681.0,3.0,14120.0,34070.0,1329.176775668073,20218.0,73460.34847437544,80133.0,37805.01168821116,121437.3163030999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,11.0,12.0,7304.0,False,92200.0
3840,2017.0,1795.0,185.0,1984.0,1.0,17450.0,49996.0,1194.0,72466.0,128447.0,44882.0,54835.0,144135.86496239292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,12.0,1.0,7331.982261640798,False,150500.0
